"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","Deprivation","Stage","NDRS main","NDRS detailed","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2020,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","181","Non-standardised","6.5","5.6","7.5",NA
2020,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","181","Age-standardised","6.4","5.5","7.4",NA
2020,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","243","Non-standardised","9","7.9","10.3",NA
2020,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","243","Age-standardised","9.4","8.2","10.6",NA
2021,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","185","Non-standardised","6.6","5.7","7.7",NA
2021,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","185","Age-standardised","6.5","5.6","7.5",NA
2021,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","286","Non-standardised","10.6","9.4","11.9",NA
2021,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","286","Age-standardised","11.1","9.8","12.4",NA
2022,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","209","Non-standardised","7.4","6.4","8.5",NA
2022,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","209","Age-standardised","7.3","6.3","8.3",NA
2022,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","276","Non-standardised","10.1","9","11.4",NA
2022,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Malignant brain","276","Age-standardised","10.5","9.3","11.9",NA
2013,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","4","Non-standardised","0.1","0","0.4",NA
2013,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","4","Age-standardised","[u]","[u]","[u]","[note2]"
2013,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","11","Non-standardised","0.4","0.2","0.7",NA
2013,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","11","Age-standardised","0.4","0.2","0.8","[note1]"
2014,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","4","Non-standardised","0.1","0","0.4",NA
2014,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","4","Age-standardised","[u]","[u]","[u]","[note2]"
2014,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","7","Non-standardised","0.3","0.1","0.5",NA
2014,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","7","Age-standardised","[u]","[u]","[u]","[note2]"
2015,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","6","Non-standardised","0.2","0.1","0.5",NA
2015,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","6","Age-standardised","[u]","[u]","[u]","[note2]"
2015,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","9","Non-standardised","0.3","0.2","0.6",NA
2015,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","9","Age-standardised","[u]","[u]","[u]","[note2]"
2016,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","8","Non-standardised","0.3","0.1","0.6",NA
2016,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","8","Age-standardised","[u]","[u]","[u]","[note2]"
2016,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","10","Non-standardised","0.4","0.2","0.7",NA
2016,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","10","Age-standardised","0.4","0.2","0.7","[note1]"
2017,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","5","Non-standardised","0.2","0.1","0.4",NA
2017,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","5","Age-standardised","[u]","[u]","[u]","[note2]"
2017,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","6","Non-standardised","0.2","0.1","0.5",NA
2017,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","6","Age-standardised","[u]","[u]","[u]","[note2]"
2018,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","8","Non-standardised","0.3","0.1","0.6",NA
2018,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","8","Age-standardised","[u]","[u]","[u]","[note2]"
2018,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","6","Non-standardised","0.2","0.1","0.5",NA
2018,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","6","Age-standardised","[u]","[u]","[u]","[note2]"
2019,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","23","Non-standardised","0.8","0.5","1.2",NA
2019,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","23","Age-standardised","0.8","0.5","1.2",NA
2019,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","14","Non-standardised","0.5","0.3","0.9",NA
2019,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","14","Age-standardised","0.5","0.3","0.9","[note1]"
2020,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","14","Non-standardised","0.5","0.3","0.8",NA
2020,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","14","Age-standardised","0.5","0.3","0.8","[note1]"
2020,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","15","Non-standardised","0.6","0.3","0.9",NA
2020,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","15","Age-standardised","0.5","0.3","0.9","[note1]"
2021,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","8","Non-standardised","0.3","0.1","0.6",NA
2021,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","8","Age-standardised","[u]","[u]","[u]","[note2]"
2021,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","13","Non-standardised","0.5","0.3","0.8",NA
2021,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","13","Age-standardised","0.5","0.3","0.8","[note1]"
2022,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","6","Non-standardised","0.2","0.1","0.5",NA
2022,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","6","Age-standardised","[u]","[u]","[u]","[note2]"
2022,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","6","Non-standardised","0.2","0.1","0.5",NA
2022,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-benign endocrine","6","Age-standardised","[u]","[u]","[u]","[note2]"
2013,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-malignant brain","308","Non-standardised","11.4","10.1","12.7",NA
2013,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-malignant brain","308","Age-standardised","11.6","10.3","13",NA
2013,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-malignant brain","189","Non-standardised","7.2","6.2","8.3",NA
2013,"Males","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-malignant brain","189","Age-standardised","8.1","7","9.4",NA
2014,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-malignant brain","348","Non-standardised","12.8","11.5","14.2",NA
2014,"Females","All ages","Government Office Region","E12000003","Yorkshire and The Humber","All quintiles","All stages","Brain","Non-malignant brain","348","Age-standardised","13","11.7","14.4",NA
